time,localTime,batteryPercent,charging,connected,bytesSent,bytesReceived,runningProc,memUsageMB,hungriestProc,hungryProcMem
1699896790,07:33 PM,44,Yes,Yes,137277753,1107161418,89,6152.44,svchost.exe,1100.57
1699896850,07:34 PM,45,Yes,Yes,137282466,1107182539,89,6147.31,svchost.exe,1099.48
1699896911,07:35 PM,46,Yes,Yes,137288396,1107213582,89,6155.99,svchost.exe,1107.72
1699896971,07:36 PM,47,Yes,Yes,137304004,1107246049,89,6154.91,svchost.exe,1100.65
1699897032,07:37 PM,49,Yes,Yes,137307600,1107271820,89,6150.76,svchost.exe,1100.07
1699897093,07:38 PM,50,Yes,Yes,137310236,1107286493,89,6150.6,svchost.exe,1098.92
1699897153,07:39 PM,51,Yes,Yes,137313623,1107312669,89,6051.43,svchost.exe,1093.79
1699897214,07:40 PM,52,Yes,Yes,137315965,1107326846,89,6038.38,svchost.exe,1079.24
1699897275,07:41 PM,53,Yes,Yes,137338444,1107381864,90,6179.31,svchost.exe,1090.23
1699897335,07:42 PM,55,Yes,Yes,137352002,1107415640,89,6104.86,svchost.exe,1090.13
1699897396,07:43 PM,56,Yes,Yes,137355119,1107436423,89,6087.82,svchost.exe,1088.97
1699897457,07:44 PM,57,Yes,Yes,137367901,1107477435,89,6112.73,svchost.exe,1092.22
1699897517,07:45 PM,58,Yes,Yes,137372143,1107502688,89,6075.0,svchost.exe,1082.6
1699897578,07:46 PM,59,Yes,Yes,137375055,1107516408,89,6065.1,svchost.exe,1073.28
1699897638,07:47 PM,60,Yes,Yes,137378231,1107540130,89,6062.19,svchost.exe,1072.31
1699897699,07:48 PM,62,Yes,Yes,137414759,1107759824,89,6067.2,svchost.exe,1099.83
1699897759,07:49 PM,63,Yes,Yes,137417932,1107784852,89,6070.41,svchost.exe,1098.48
1699897820,07:50 PM,64,Yes,Yes,137422712,1107805924,89,6073.46,svchost.exe,1098.43
1699897881,07:51 PM,65,Yes,Yes,137425912,1107830522,89,6055.96,svchost.exe,1081.13
1699897941,07:52 PM,66,Yes,Yes,137431210,1107864230,89,6059.18,svchost.exe,1081.82
1699898002,07:53 PM,67,Yes,Yes,137437858,1107900976,89,6071.28,svchost.exe,1082.79
1699898062,07:54 PM,69,Yes,Yes,137444734,1107923376,89,6065.07,svchost.exe,1082.38
1699898124,07:55 PM,70,Yes,Yes,137463760,1107985315,90,6258.38,svchost.exe,1103.43
1699898184,07:56 PM,71,Yes,Yes,137476121,1108048645,90,6182.44,svchost.exe,1102.07
1699898245,07:57 PM,72,Yes,Yes,137479255,1108061642,90,6169.4,svchost.exe,1103.84
1699898305,07:58 PM,73,Yes,Yes,137496604,1108113009,90,6236.2,svchost.exe,1103.1
1699898366,07:59 PM,75,Yes,Yes,137500318,1108127810,90,6134.3,svchost.exe,1088.53
1699898427,08:00 PM,76,Yes,Yes,137508016,1108161214,90,6110.7,svchost.exe,1088.1
1699898488,08:01 PM,77,Yes,Yes,137571443,1108208846,90,6108.13,svchost.exe,1085.14
1699898548,08:02 PM,78,Yes,Yes,137591324,1108284861,90,6112.59,svchost.exe,1083.85
1699898609,08:03 PM,79,Yes,Yes,137596000,1108301422,90,6103.45,svchost.exe,1075.13
1699898669,08:04 PM,80,Yes,Yes,137600236,1108326725,90,6102.58,svchost.exe,1073.4
1699898730,08:05 PM,81,Yes,Yes,137606314,1108346739,90,6112.6,svchost.exe,1081.63
1699898790,08:06 PM,81,Yes,Yes,137610870,1108382525,90,6128.09,svchost.exe,1081.0
1699898851,08:07 PM,82,Yes,Yes,137614101,1108396886,90,6096.78,svchost.exe,1080.16
1699898911,08:08 PM,83,Yes,Yes,137638330,1108475508,90,6115.84,svchost.exe,1080.68
1699898972,08:09 PM,84,Yes,Yes,137642417,1108491978,90,6108.72,svchost.exe,1080.0
1699899034,08:10 PM,84,Yes,Yes,137645307,1108515339,90,6103.17,svchost.exe,1079.28
1699899095,08:11 PM,85,Yes,Yes,137655916,1108541811,90,6117.31,svchost.exe,1081.39
1699899155,08:12 PM,86,Yes,Yes,137658279,1108567766,90,6112.75,svchost.exe,1081.12
1699899216,08:13 PM,87,Yes,Yes,137661673,1108582327,90,6109.84,svchost.exe,1081.2
1699899276,08:14 PM,87,Yes,Yes,137676795,1108633540,90,6231.65,svchost.exe,1091.41
1699899337,08:15 PM,88,Yes,Yes,137680071,1108647814,90,6115.98,svchost.exe,1084.61
1699899397,08:16 PM,88,Yes,Yes,137685524,1108693355,90,6112.3,svchost.exe,1083.51
1699899458,08:17 PM,89,Yes,Yes,137742507,1109028824,90,6443.22,svchost.exe,1096.66
1699899518,08:18 PM,89,Yes,Yes,138278528,1112228789,91,6588.52,svchost.exe,1096.18
1699899579,08:19 PM,90,Yes,Yes,138975135,1115033322,94,8165.36,Code.exe,1377.5
1699899639,08:20 PM,90,Yes,Yes,139212081,1118110074,95,8019.44,Code.exe,1450.78
1699899700,08:21 PM,91,Yes,Yes,139341980,1120828309,95,8068.92,Code.exe,1434.26
1699899761,08:22 PM,91,Yes,Yes,139507965,1123851960,96,8236.28,Code.exe,1410.25
1699899822,08:23 PM,92,Yes,Yes,139735267,1126210922,100,9327.4,Code.exe,1422.56
1699899883,08:24 PM,92,Yes,Yes,139862650,1126446306,99,9665.44,Code.exe,1415.01
1699899944,08:25 PM,92,Yes,Yes,139874129,1126474450,99,9575.29,Code.exe,1395.64
1699900004,08:26 PM,93,Yes,Yes,139890759,1126537377,99,9576.28,Code.exe,1413.5
1699900065,08:27 PM,93,Yes,Yes,139896607,1126565553,97,9494.3,Code.exe,1395.92
1699900126,08:28 PM,94,Yes,Yes,139983942,1126671364,101,9816.06,Code.exe,1556.33
1699900186,08:29 PM,94,Yes,Yes,140014349,1126738118,101,9854.05,Code.exe,1523.35
1699900247,08:30 PM,94,Yes,Yes,140270425,1127218582,100,10181.71,Code.exe,1469.16
1699900308,08:31 PM,95,Yes,Yes,140819068,1128895291,95,6712.9,svchost.exe,1140.38
1699900369,08:32 PM,95,Yes,Yes,140943084,1129565826,94,6956.79,svchost.exe,1147.73
1699900429,08:33 PM,95,Yes,Yes,141016138,1129850026,93,6924.98,svchost.exe,1147.16
1699900490,08:34 PM,96,Yes,Yes,141287181,1130813469,93,7297.82,svchost.exe,1118.16
1699900550,08:35 PM,96,Yes,Yes,141543158,1131592437,94,7481.04,svchost.exe,1094.99
1699900611,08:36 PM,96,Yes,Yes,141977749,1132618657,94,7686.36,msedge.exe,1150.67
1699900672,08:37 PM,96,Yes,Yes,142027409,1132885750,94,7683.74,msedge.exe,1117.66
1699900732,08:38 PM,97,Yes,Yes,142060078,1133362184,90,7426.85,msedge.exe,1118.83
1699900793,08:39 PM,97,Yes,Yes,142344804,1139798394,89,7491.4,msedge.exe,1114.15
1699900853,08:40 PM,97,Yes,Yes,142547445,1140057373,89,7388.23,msedge.exe,1113.73
1699900914,08:41 PM,97,Yes,Yes,142565059,1140105494,89,7205.19,msedge.exe,1145.17
1699900975,08:42 PM,97,Yes,Yes,142776889,1140321367,95,7382.1,svchost.exe,1195.68
1699901035,08:43 PM,98,Yes,Yes,142785392,1140370113,93,7409.03,svchost.exe,1181.97
1699901097,08:44 PM,98,Yes,Yes,142789853,1140403297,91,7272.45,svchost.exe,1180.76
1699901157,08:45 PM,98,Yes,Yes,143519929,1161758475,93,7309.43,svchost.exe,1295.9
1699901649,08:54 PM,100,No,Yes,144752947,1199068747,93,7331.51,svchost.exe,1265.7
1699902676,09:11 PM,99,No,Yes,144768005,1199123719,93,7330.52,svchost.exe,1195.86
1699906884,10:21 PM,97,No,Yes,145012248,1199498707,93,7299.36,svchost.exe,1268.33
1699906945,10:22 PM,96,No,Yes,145594210,1202187072,94,7059.69,svchost.exe,1194.74
1699907005,10:23 PM,96,No,Yes,145742682,1202587937,93,6938.58,svchost.exe,1182.76
1699907066,10:24 PM,96,No,Yes,146496135,1205618772,93,7019.7,svchost.exe,1169.12
1699907127,10:25 PM,95,No,Yes,147273597,1216334201,93,7064.08,svchost.exe,1171.1
1699907187,10:26 PM,94,No,Yes,147859379,1219423013,93,7592.07,msedge.exe,1455.37
1699907248,10:27 PM,94,No,Yes,148469406,1225144174,92,7279.26,msedge.exe,1250.72
1699907308,10:28 PM,93,No,Yes,148759949,1227497479,92,7471.52,msedge.exe,1471.86
1699907369,10:29 PM,93,No,Yes,149364900,1233387339,92,7635.79,msedge.exe,1646.52
1699907429,10:30 PM,92,No,Yes,150664515,1243289888,92,8158.97,msedge.exe,2179.8
1699907490,10:31 PM,92,No,Yes,152058411,1259385048,92,8422.52,msedge.exe,2487.3
1699907551,10:32 PM,91,No,Yes,152552304,1264501635,92,8199.78,msedge.exe,2262.61
1699907612,10:33 PM,91,No,Yes,153465806,1277506091,92,8323.01,msedge.exe,2320.3
1699907672,10:34 PM,90,No,Yes,154255414,1285675887,92,8426.22,msedge.exe,2376.7
1699907733,10:35 PM,90,No,Yes,154415934,1285903790,92,8305.08,msedge.exe,2327.29
1699907793,10:36 PM,89,No,Yes,154467917,1286001516,92,8231.13,msedge.exe,2244.43
1699907854,10:37 PM,89,No,Yes,154494464,1286048325,92,8162.2,msedge.exe,2194.65
1699907915,10:38 PM,89,No,Yes,154518538,1286100496,92,8075.17,msedge.exe,2122.66
1699907976,10:39 PM,88,No,Yes,154575812,1286237929,93,8347.9,msedge.exe,2212.16
1699908037,10:40 PM,88,No,Yes,154813182,1289248822,92,8136.36,msedge.exe,2094.68
1699908098,10:41 PM,87,No,Yes,155032069,1295509091,92,8409.12,msedge.exe,2082.2
1699908159,10:42 PM,87,No,Yes,155149336,1300787769,92,8039.01,msedge.exe,2047.03
1699908219,10:43 PM,87,No,Yes,155216091,1303277545,91,8021.37,msedge.exe,2058.46
1699908280,10:44 PM,86,No,Yes,155339196,1307741660,92,8137.39,msedge.exe,2147.29
1699908341,10:45 PM,86,No,Yes,155433878,1310346829,91,7987.87,msedge.exe,2117.69
1699908401,10:46 PM,85,No,Yes,155524040,1314416036,91,7980.92,msedge.exe,2118.5
1699908463,10:47 PM,85,No,Yes,155628986,1319016481,91,7984.29,msedge.exe,2133.34
1699908523,10:48 PM,85,No,Yes,155701950,1322397877,91,7994.65,msedge.exe,2144.29
1699908584,10:49 PM,84,No,Yes,155799409,1326896557,91,7994.87,msedge.exe,2158.66
1699908645,10:50 PM,84,No,Yes,155876752,1330174869,91,8044.14,msedge.exe,2173.27
1699908705,10:51 PM,83,No,Yes,155992090,1335581938,91,8074.73,msedge.exe,2194.02
1699908766,10:52 PM,83,No,Yes,156103055,1340950603,91,8092.53,msedge.exe,2216.82
1699908827,10:53 PM,82,No,Yes,156203596,1345688727,91,8106.01,msedge.exe,2234.33
1699908888,10:54 PM,82,No,Yes,156287451,1349493745,91,8074.18,msedge.exe,2216.34
1699908948,10:55 PM,82,No,Yes,156384688,1353724900,91,8085.79,msedge.exe,2230.64
1699909009,10:56 PM,81,No,Yes,156470898,1357801442,91,8146.0,msedge.exe,2243.32
1699909069,10:57 PM,81,No,Yes,156568188,1362189239,91,8015.32,msedge.exe,2159.73
1699909130,10:58 PM,80,No,Yes,156657537,1366004704,91,8025.08,msedge.exe,2170.34
1699909191,10:59 PM,80,No,Yes,156831820,1372940305,91,7856.89,msedge.exe,1878.89
1699909251,11:00 PM,79,No,Yes,156942513,1378119845,91,7772.09,msedge.exe,1883.86
1699909312,11:01 PM,79,No,Yes,157090810,1385211400,91,7353.58,msedge.exe,1473.58
1699909373,11:02 PM,78,No,Yes,157222361,1391045556,91,7382.69,msedge.exe,1492.72
1699909434,11:03 PM,78,No,Yes,157362632,1397493647,91,7396.35,msedge.exe,1508.96
1699909494,11:04 PM,78,No,Yes,157438523,1401105953,91,7382.36,msedge.exe,1519.32
1699909555,11:05 PM,77,No,Yes,157547019,1405709340,91,7470.32,msedge.exe,1601.31
1699909616,11:06 PM,77,No,Yes,157688250,1412230817,91,7491.07,msedge.exe,1620.38
1699909676,11:07 PM,76,No,Yes,157850136,1419010077,91,7562.16,msedge.exe,1602.2
1699909737,11:08 PM,76,No,Yes,157947944,1423429171,91,7564.49,msedge.exe,1611.51
1699909798,11:09 PM,75,No,Yes,158019477,1426278288,91,7571.49,msedge.exe,1618.95
1699909859,11:10 PM,75,No,Yes,158121029,1432280267,91,7480.62,msedge.exe,1533.94
1699909919,11:11 PM,75,No,Yes,158227640,1436510652,91,7586.6,msedge.exe,1547.1
1699909980,11:13 PM,74,No,Yes,158311584,1440149420,91,7515.06,msedge.exe,1556.38
1699910041,11:14 PM,74,No,Yes,158418452,1445118225,91,7527.53,msedge.exe,1569.5
1699910101,11:15 PM,73,No,Yes,158502701,1448999987,91,7542.17,msedge.exe,1583.35
1699910162,11:16 PM,73,No,Yes,158594248,1453080257,91,7554.91,msedge.exe,1593.49
1699910223,11:17 PM,73,No,Yes,158829747,1462921701,91,7534.44,msedge.exe,1573.78
1699910283,11:18 PM,72,No,Yes,158919325,1467032076,91,7557.23,msedge.exe,1583.13
1699910344,11:19 PM,72,No,Yes,159422023,1489379340,91,7557.26,msedge.exe,1592.68
1699910405,11:20 PM,71,No,Yes,159539636,1494666038,91,7563.36,msedge.exe,1603.94
1699910465,11:21 PM,71,No,Yes,159642550,1499380301,91,7571.16,msedge.exe,1617.44
1699910526,11:22 PM,71,No,Yes,159768224,1502643536,91,7592.44,msedge.exe,1626.18
1699910586,11:23 PM,70,No,Yes,159847773,1505947693,91,7591.22,msedge.exe,1634.07
1699910648,11:24 PM,70,No,Yes,159941906,1510135133,91,7602.78,msedge.exe,1650.82
1699910709,11:25 PM,69,No,Yes,160077494,1516255096,91,7626.73,msedge.exe,1674.16
1699910769,11:26 PM,69,No,Yes,160168907,1520265768,91,7610.41,msedge.exe,1652.72
1699910830,11:27 PM,68,No,Yes,160284837,1525360826,91,7614.24,msedge.exe,1660.6
1699910891,11:28 PM,68,No,Yes,160398288,1530184854,91,7651.82,msedge.exe,1669.04
1699910951,11:29 PM,67,No,Yes,160511239,1535250309,91,7641.01,msedge.exe,1681.51
1699911012,11:30 PM,67,No,Yes,160723519,1544775384,91,7731.74,msedge.exe,1702.42
1699911073,11:31 PM,67,No,Yes,160890820,1552812951,91,7618.35,msedge.exe,1676.7
1699911133,11:32 PM,66,No,Yes,161030433,1559283464,91,7651.41,msedge.exe,1693.45
1699911194,11:33 PM,66,No,Yes,161148270,1564589346,91,7658.56,msedge.exe,1703.07
1699911254,11:34 PM,65,No,Yes,161268225,1569782277,91,7668.87,msedge.exe,1715.54
1699911315,11:35 PM,65,No,Yes,161386803,1575158844,91,7672.89,msedge.exe,1723.04
1699911376,11:36 PM,64,No,Yes,161480078,1579196060,91,7677.5,msedge.exe,1730.09
1699911436,11:37 PM,64,No,Yes,161576582,1583537476,91,7691.61,msedge.exe,1738.18
1699911497,11:38 PM,64,No,Yes,161703349,1589738702,91,7702.81,msedge.exe,1721.06
1699911557,11:39 PM,63,No,Yes,161809351,1594441339,92,7725.11,msedge.exe,1726.94
1699911618,11:40 PM,63,No,Yes,161988966,1602804210,91,7725.78,msedge.exe,1748.33
1699911678,11:41 PM,62,No,Yes,162101200,1606821011,91,7830.16,msedge.exe,1749.88
1699911739,11:42 PM,62,No,Yes,162244035,1611656985,91,7755.31,msedge.exe,1758.91
1699911800,11:43 PM,61,No,Yes,162405354,1618601950,91,7721.43,msedge.exe,1788.5
1699911860,11:44 PM,61,No,Yes,162541331,1624645827,91,7738.31,msedge.exe,1801.15
1699911921,11:45 PM,60,No,Yes,162590307,1626708414,91,7718.24,msedge.exe,1758.64
1699911981,11:46 PM,60,No,Yes,162674327,1629949780,91,7710.18,msedge.exe,1764.34
1699912042,11:47 PM,59,No,Yes,162771536,1634158597,91,7740.49,msedge.exe,1770.89
1699912103,11:48 PM,59,No,Yes,162878442,1638937243,91,7731.73,msedge.exe,1782.84
1699912163,11:49 PM,59,No,Yes,162958890,1642473946,91,7766.79,msedge.exe,1788.51
1699912224,11:50 PM,58,No,Yes,163045685,1646081136,91,7723.99,msedge.exe,1792.77
1699912285,11:51 PM,58,No,Yes,163173734,1651028042,91,7787.47,msedge.exe,1802.48
1699912345,11:52 PM,57,No,Yes,163248748,1654929281,91,7784.11,msedge.exe,1808.71
1699912406,11:53 PM,57,No,Yes,163338528,1658562824,91,7795.04,msedge.exe,1814.69
1699912466,11:54 PM,56,No,Yes,163431862,1662595967,91,7799.92,msedge.exe,1822.37
1699912527,11:55 PM,56,No,Yes,163529144,1667089001,91,7772.3,msedge.exe,1803.96
1699912588,11:56 PM,56,No,Yes,163631139,1671482537,91,7786.42,msedge.exe,1822.13
1699912648,11:57 PM,55,No,Yes,163714353,1674414091,91,7879.5,msedge.exe,1818.37
1699912709,11:58 PM,55,No,Yes,163795669,1678012494,91,7817.53,msedge.exe,1826.46
1699912770,11:59 PM,54,No,Yes,163933505,1684509279,91,7823.47,msedge.exe,1839.75
